point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[J/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%],heatCapacity[kJ/K]
52,1.0,1.2181818181818183,760.0000000000001,system,100.0,100.0,-17.076869795541214,-1.598593581512315,0.9592416928582141,0.9443290662367377,0.41497374403505205,0.005880094895440948,0.005041623898578901,0.13274800067554904,2212.916506515713,26.691437925249314,[1461.0054419114533],0.0002585908891533213,0.13626149685806757,-789.6666918983996,2.2935372693271874,0.5772880439669936,21.83405463672751,12.088853576696456,10.657327465598174,0.7374798427074963,71.88089550751332,5.7271076953822355,0.8409892353348192,0.21896749725928805,1.2607514094496184,1.4924277575910811,4.088364619067362,0.09715746814980934,0.03444713094882303,0.0,14.358891679303651,75.63119550415848,10.22639913155025,0.8259542727593754,0.15454048220626837,1.5864040034067106,2.462077861155236,4.437708338276301,0.13591638264180994,0.009652295319255632,0.0,4.53015172852632,
52,1.0,1.2181818181818183,760.0000000000001,liq,91.98544307153466,92.35417358372273,-,-,-,-,-,-,-,-,2194.3579090972003,68.40512971901501,,0.0002363126405334191,0.35508479591571085,-2078.659610746508,2.446516839372312,2.8005597103404744e-9,-,-,13.134207796948392,1.7210644641710554e-17,73.35606845138732,5.459569193937497,0.7995313086076181,0.20791468307064456,1.1505361914872827,1.5740816125950001,3.7558740679086675,0.08820279440325458,0.029937899232241792,0.0,13.578283797370498,76.87510090415984,9.709747338502824,0.7821016597206869,0.14615374041754026,1.441938655903666,2.586413010960462,4.060526244834283,0.12289667367462805,0.008355280465923952,0.0,4.266766491360157,0.2184924175884133
52,1.0,1.2181818181818183,760.0000000000001,ilm,0.019672548515168354,0.026085991394583893,-,-,-,-,-,-,-,-,4693.536838969821,32.334886251200224,,3.220073995492126e-5,0.25691048914713743,-1136.2481139130336,7.1971252777493575,4.090165443160074,-,-,138.4249540595894,78.52030560541439,0.0,0.0,0.0,0.0,50.10948309273759,0.0,0.0,49.67155072178721,0.2189661854751915,0.0,0.0,0.0,0.0,0.0,0.0,47.55072283506112,0.0,0.0,52.403006316457045,0.04627084848183003,0.0,0.0,0.13246446725612904
52,1.0,1.2181818181818183,760.0000000000001,fl,2.0303198070334996,0.7722067353364577,-,-,-,-,-,-,-,-,382.5994198633794,60.18090642120568,,0.001911017677278809,0.17398723919484008,-295.0549115626003,1.1864837726269797,5.178752801361558e-9,-,-,0.5386019392760582,1.0261117710030828e-17,6.837178224097327,0.5272133862163018,0.020038782578304822,1.3375401387690303e-6,0.03645475951527399,0.352644921032991,0.17381097797867065,0.019372527154912816,0.016744604256076698,0.0,92.01654047963001,18.91449891964349,2.475165660907512,0.05174487639826748,2.481989190262478e-6,0.12060603107316009,1.529595340053746,0.49604010512621965,0.07125450875100599,0.012336242167471293,0.0,76.32875583388994,0.07848883671984007
52,1.0,1.2181818181818183,760.0000000000001,ol,0.15743901038319374,0.18176846057806959,-,-,-,-,-,-,-,-,4193.601339320177,47.16101470533573,,3.594738001284548e-5,0.3481571021851736,-1419.602574967582,6.360687726552327,3.298885821024152,-,-,108.81620277637884,45.63748580297223,33.33333333333333,0.0,0.09000745954963568,6.299971514941917,60.2766876921751,0.0,0.0,0.0,0.0,0.0,0.0,30.37803240127038,0.0,0.07656626825476544,3.851186971019559,65.69421435945529,0.0,0.0,0.0,0.0,0.0,0.0,0.1877254492728491
52,1.0,1.2181818181818183,760.0000000000001,fsp,5.377300298310665,6.205002092924942,-,-,-,-,-,-,-,-,2551.625117198449,103.29126945358604,,4.076782280255814e-5,0.5543253052642707,-3720.04014799836,5.662899043893293,3.153152145032609,-,-,48.00100410131604,25.369197060756512,74.26046907720335,12.86976546139833,0.7395309227966537,0.0,0.0,0.6809385062556731,11.449296032346002,0.0,0.0,0.0,0.0,67.71223049353982,19.91498423916407,0.6294248008219719,0.0,0.0,0.9735052643167539,10.769855202157368,0.0,0.0,0.0,0.0,0.34870048802653036
52,1.0,1.2181818181818183,760.0000000000001,cpx,0.42982526422280576,0.4607631360432237,-,-,-,-,-,-,-,-,3517.109378718131,68.0099015836413,,3.7864490000668596e-5,0.44021974899655086,-2648.1804207895925,6.784321814426781,3.576357124318889,-,-,101.90208499550286,44.98499058703456,51.18003687539474,0.49766147760525825,15.242028268204455,4.188917283328472,22.602250640787638,0.12594392688884917,3.2674385236194614,1.3647568893831614,1.5309661147879496,0.0,0.0,50.234476568476595,0.8289631293196967,13.964395184865827,2.757897960577307,26.530768003718137,0.19382040469532194,3.3084940653469785,1.7810032601403019,0.40018142285983105,0.0,0.0,0.25443010286868584
53,1.0,1.1636363636363636,750.0,system,100.0,100.0,-17.463017939361855,-1.7458824993809416,0.9601752841058857,0.9631320314657438,0.4171912396297695,0.0052047178617891,0.004792517149330297,0.1283844780519585,2213.120797485506,26.70300382828647,[1454.701322750011],0.0002492818824995625,0.13463313333206856,-794.9930235438557,2.2967208877687435,0.5374925778799965,23.45572536001254,12.988904732934646,10.821561256634318,0.6393667725187113,73.35606845138733,5.459569193937497,0.7995313086076183,0.20791468307064456,1.1505361914872827,1.5740816125950006,3.7558740679086684,0.0882027944032546,0.029937899232241792,0.0,13.578283797370498,76.87510090415984,9.709747338502824,0.7821016597206869,0.14615374041754026,1.4419386559036658,2.586413010960463,4.060526244834284,0.12289667367462805,0.008355280465923952,0.0,4.266766491360157,
53,1.0,1.1636363636363636,750.0,liq,93.02144373418948,93.37424525310456,-,-,-,-,-,-,-,-,2197.6075640131876,69.8234132046539,,0.0002279312847483282,0.3572938954644179,-2130.419271941726,2.4674252070489846,2.857641256745166e-9,-,-,13.379446137199793,1.79459129110198e-17,74.73020465026373,5.211466894506395,0.767129718620963,0.19800489034379093,1.0551608051803325,1.6458793062298491,3.4469587884620165,0.08002561672984164,0.026391798273907,0.0,12.838777531389182,78.01879796038952,9.233428049261185,0.7475667415886399,0.13866093426048756,1.3174028005427996,2.694151705795886,3.712451786622158,0.11108111878925979,0.007337736717066944,0.0,4.019121166033006,0.22247536339098992
53,1.0,1.1636363636363636,750.0,fsp,4.691137754936615,5.3929399974621335,-,-,-,-,-,-,-,-,2551.4621267664447,103.32396872781489,,4.056325498657087e-5,0.5510678074423146,-3723.0675757301738,5.663849016761554,3.15415241192204,-,-,48.00392907389521,25.383673693538025,74.35844851578516,12.820775742107418,0.6415514842148412,0.0,0.0,0.7812357750747323,11.397988482817844,0.0,0.0,0.0,0.0,67.78444266016861,19.834164750735937,0.5458952367676903,0.0,0.0,1.1166133383378998,10.718884013989847,0.0,0.0,0.0,0.0,0.3466873184197063
53,1.0,1.1636363636363636,750.0,cpx,0.36750387789466576,0.3928485375679319,-,-,-,-,-,-,-,-,3519.1471630605715,67.9959007605343,,3.785482715817399e-5,0.43779727769913307,-2650.969870575783,6.782927070335067,3.568215782108367,-,-,102.167462191679,44.806358354593804,51.22191978945042,0.4825181250139799,15.178980189923868,4.24479711798819,22.633486539457284,0.13858654396839964,3.221821003536348,1.4788071333851278,1.3990835572763884,0.0,0.0,50.21572636228071,0.8027816405514149,13.890074416173407,2.79136068431606,26.535801214719264,0.2130227273679229,3.2584191815282764,1.9275407418864867,0.36527303117645404,0.0,0.0,0.2540790309657128
53,1.0,1.1636363636363636,750.0,fl,1.775456706204435,0.6710352276746021,-,-,-,-,-,-,-,-,372.9445806210939,61.56544354078854,,0.001980544245639428,0.1737527503149166,-294.66437572278153,1.1867138646791624,5.248341149598095e-9,-,-,0.5252140475940654,1.0272790107323834e-17,6.810201855918449,0.5016564983005948,0.01773244398385807,1.1997408103119503e-6,0.030484797586749088,0.351237603127466,0.14979937675683822,0.01746764127324876,0.014073422054793183,0.0,92.10734516125719,18.88303783078976,2.360577284529144,0.045894279488001496,2.2313846064723087e-6,0.10108623997459165,1.5269818049078445,0.4284928040203884,0.06439531546791623,0.010392060090616658,0.0,76.57914014934713,0.07901146271383724
53,1.0,1.1636363636363636,750.0,ol,0.12834697447201932,0.14764524764736922,-,-,-,-,-,-,-,-,4196.364143188476,47.14815866813559,,3.5871482787356814e-5,0.3464282425709504,-1420.732488034649,6.364386801893385,3.3007368925241303,-,-,109.01706705664193,45.718816775805934,33.33333333333333,0.0,0.08383175132612593,6.222394871761656,60.36044004357889,0.0,0.0,0.0,0.0,0.0,0.0,30.36630992080666,0.0,0.07128528576523972,3.8022963696869665,65.76010842374113,0.0,0.0,0.0,0.0,0.0,0.0,0.18722887213213885
53,1.0,1.1636363636363636,750.0,ilm,0.016110952302799852,0.021285736543413522,-,-,-,-,-,-,-,-,4694.502793073075,32.32682586522709,,3.208367943844556e-5,0.25560443249978254,-1138.0750762944022,7.204720017114586,4.094091353005212,-,-,138.7658025877757,78.68730293602647,0.0,0.0,0.0,0.0,50.08884534810777,0.0,0.0,49.73346395567668,0.1776906962155455,0.0,0.0,0.0,0.0,0.0,0.0,47.51355329252002,0.0,0.0,52.44891188302916,0.037534824450809995,0.0,0.0,0.1322918938233502
54,1.0,1.1090909090909093,740.0,system,100.0,100.0,-17.826395165966506,-1.865635805238077,0.9612020798838289,0.9806842624420208,0.41872658407208346,0.004677081164041794,0.004535005748120023,0.1242609655839416,2213.856933235716,26.72053518480022,[1449.6347031660823],0.0002402365816628642,0.13303983098640929,-800.0445898776026,2.3023111205131883,0.5024732098427742,25.10776923247949,13.90450183306516,10.989580046147227,0.5589531077135704,74.73020465026372,5.211466894506394,0.7671297186209629,0.1980048903437909,1.0551608051803325,1.645879306229849,3.4469587884620156,0.08002561672984163,0.026391798273906992,0.0,12.838777531389182,78.0187979603895,9.233428049261185,0.7475667415886398,0.13866093426048753,1.3174028005427993,2.6941517057958855,3.712451786622157,0.11108111878925975,0.007337736717066941,0.0,4.019121166033006,
54,1.0,1.1090909090909093,740.0,ilm,0.013389058147313776,0.017626863279746306,-,-,-,-,-,-,-,-,4695.5958081117915,32.318397289374005,,3.201985818262811e-5,0.2542886043108764,-1139.7842859147956,7.2125635433423065,4.097984040077302,-,-,139.12944858337494,78.85536232741268,0.0,0.0,0.0,0.0,50.075578298382226,0.0,0.0,49.77326510485332,0.15115659676445578,0.0,0.0,0.0,0.0,0.0,0.0,47.48967323622539,0.0,0.0,52.47840451164484,0.03192225212976451,0.0,0.0,0.13224934636505586
54,1.0,1.1090909090909093,740.0,liq,93.87644057594306,94.21298022617438,-,-,-,-,-,-,-,-,2200.744933215504,71.20538423216783,,0.00021972871679377942,0.35930275395878136,-2181.0160179934583,2.4877905545387633,2.9116957914021595e-9,-,-,13.620634522692209,1.8657854762899136e-17,76.01100968900134,4.981764106329426,0.7402830606646652,0.18988238182045647,0.9703981742342284,1.7093213785773849,3.16139042613584,0.07259686045746636,0.023475094890154223,0.0,12.139878827889053,79.0721853516118,8.794887777895221,0.7188249338775438,0.13249730143456415,1.2072412308735352,2.7879946975315733,3.392712211032578,0.10040913180618728,0.006503462723957022,0.0,3.786743901213048,0.22646735267851453
54,1.0,1.1090909090909093,740.0,ol,0.10681548445943051,0.12247558017351225,-,-,-,-,-,-,-,-,4199.572333478751,47.136793473347396,,3.582693153361577e-5,0.34471564230884516,-1421.5555268118592,6.367440805624418,3.3019422461365813,-,-,109.21914118179582,45.78719213443849,33.333333333333336,0.0,0.07917784930351307,6.115337770652914,60.472151046710245,0.0,0.0,0.0,0.0,0.0,0.0,30.350428161274717,0.0,0.06729268524777389,3.7349229644701816,65.84735618900733,0.0,0.0,0.0,0.0,0.0,0.0,0.1872713185405579
54,1.0,1.1090909090909093,740.0,fl,1.5650079916685729,0.5875678165000608,-,-,-,-,-,-,-,-,362.38999224624285,63.131420272922554,,0.0020537598448616043,0.1735222346875289,-294.0082447160814,1.187241288788922,5.326965357421518e-9,-,-,0.510803870168574,1.0283381329082685e-17,6.760235689275955,0.4744532120012816,0.015811651223540328,1.1504563757508277e-6,0.025632702310572242,0.3448775655526586,0.12903808587620721,0.015767191527153567,0.011902370990190257,0.0,92.22228038078606,18.798438032871083,2.238995504313608,0.04104074489072535,2.1458788782866917e-6,0.08524151697932651,1.5036468564061534,0.3701685244181436,0.05829380487920834,0.008814211536866078,0.0,76.89535865782601,0.07946097445864193
54,1.0,1.1090909090909093,740.0,cpx,0.31758910632075593,0.33855562595756544,-,-,-,-,-,-,-,-,3521.1630444654747,67.98629434743434,,3.7840080399356366e-5,0.4353808388764406,-2653.500696136265,6.783550527569018,3.5624636359947406,-,-,102.44833813315783,44.68759836386512,51.252549941066626,0.46833184707562964,15.141879735065658,4.2579864096784945,22.675141283546292,0.15119508947143945,3.1850258157612243,1.5684386485148214,1.2994512298198237,0.0,0.0,50.194069459306725,0.778377948629952,13.841871183575233,2.797153648346952,26.55729146908112,0.23216438343052706,3.217892522119909,2.042267364743894,0.33891202076570637,0.0,0.0,0.25409438735630246
54,1.0,1.1090909090909093,740.0,fsp,4.120757783460851,4.720793887914722,-,-,-,-,-,-,-,-,2551.435795595182,103.35746644643535,,4.025584511365073e-5,0.5477819703623823,-3726.3529865654946,5.6666050778254275,3.155804761524169,-,-,48.047639209855966,25.41001365400364,74.43551736585643,12.782241317071785,0.5644826341435738,0.0,0.0,0.8836875703482806,11.334071112579933,0.0,0.0,0.0,0.0,67.8334065004378,19.7683458803274,0.4801667493727591,0.0,0.0,1.2626504597059942,10.655430410156043,0.0,0.0,0.0,0.0,0.3456227953438342
55,1.0,1.0545454545454547,730.0,system,100.0,100.0,-18.180976084230515,-1.971683585847908,0.9623078028597355,0.9969575926373809,0.4197611593490176,0.004308974604156829,0.004283549757004123,0.1203214767898458,2214.9819860449866,26.74414023002782,[1445.4628642322984],0.0002314370564159692,0.13148131351538322,-804.8498317324073,2.3094395650278434,0.4720536950300278,26.755877433817982,14.816880222998657,11.155531250324389,0.4935748264120791,76.01100968900131,4.981764106329425,0.7402830606646652,0.18988238182045644,0.9703981742342284,1.7093213785773849,3.161390426135839,0.07259686045746636,0.023475094890154223,0.0,12.139878827889051,79.0721853516118,8.794887777895223,0.7188249338775439,0.13249730143456417,1.2072412308735356,2.787994697531574,3.392712211032578,0.1004091318061873,0.0065034627239570235,0.0,3.786743901213048,
55,1.0,1.0545454545454547,730.0,fl,1.3923976296184932,0.519300260263422,-,-,-,-,-,-,-,-,351.049138890664,64.91743381983247,,0.0021302423215602156,0.17331833046745476,-293.2128951740279,1.1887561522552157,5.414193278350967e-9,-,-,0.4960819977135483,1.0290475020548462e-17,6.689502255957826,0.4504991366969521,0.013929589386114084,8.069445575217883e-7,0.022068546802575383,0.33875108839378876,0.11132462461263498,0.014080964012654807,0.010298484693064214,0.0,92.34954450249984,18.658712958481825,2.1324641806877325,0.03626638558332612,1.5097557700448362e-6,0.07361366894351383,1.4814587287351375,0.32033232537170464,0.05221898185564631,0.007649820867893944,0.0,77.23728143971744,0.07992792552389434
55,1.0,1.0545454545454547,730.0,liq,94.57626053987225,94.89685784167251,-,-,-,-,-,-,-,-,2203.770671125215,72.55626267488917,,0.0002116564897712276,0.3611270373220241,-2230.6155816840765,2.5076902479677385,2.9632179784220224e-9,-,-,13.858434739965045,1.9350562716907968e-17,77.21200443876043,4.767518359258935,0.7189030701241153,0.1816623468388819,0.8955838515564175,1.7637707039881385,2.89733652693329,0.06577523338798798,0.021050865595743522,0.0,11.476394603556042,80.04943608944755,8.388141091558623,0.695699785023558,0.1263320351401269,1.1103925837718536,2.8670584932590613,3.0988035115427133,0.09066590060431257,0.005812105206184167,0.0,3.567658404446023,0.23047308579757783
55,1.0,1.0545454545454547,730.0,fsp,3.651823100446606,4.170338847758388,-,-,-,-,-,-,-,-,2551.494373244685,103.39838807882431,,3.9920050393610804e-5,0.5444783286064996,-3729.8816216372397,5.670948130632713,3.1580136191495245,-,-,48.126931567870315,25.446181006887294,74.49521467753839,12.752392661230807,0.5047853224616159,0.0,0.0,0.9990259880851307,11.248581350684061,0.0,0.0,0.0,0.0,67.85938322372486,19.713925521996288,0.4292065405973763,0.0,0.0,1.4268532100849192,10.570631503596546,0.0,0.0,0.0,0.0,0.34444526251559454
55,1.0,1.0545454545454547,730.0,cpx,0.277872115532247,0.2953855930730239,-,-,-,-,-,-,-,-,3522.804072252587,67.98715482089847,,3.782420786999363e-5,0.43293633462303804,-2656.5818201296597,6.786288542265781,3.5599674187263664,-,-,102.71048150154425,44.645792478442715,51.26792686633961,0.4565822130519045,15.17950237337797,4.262806538468389,22.7036074127412,0.16402890128377803,3.1290492150551232,1.622691035760487,1.2138054439215333,0.0,0.0,50.17005281430765,0.758259209339773,13.865464315271375,2.798140693395119,26.56993665328768,0.25167504605206964,3.158877932801646,2.1112651125064357,0.31632822303824704,0.0,0.0,0.253875352470213
55,1.0,1.0545454545454547,730.0,ilm,0.011360291162931867,0.01490530599982512,-,-,-,-,-,-,-,-,4696.72777999803,32.30986783727196,,3.1956617620130634e-5,0.25296225818293905,-1141.4539489341719,7.220413235360626,4.101863604133786,-,-,139.49588635086502,79.02378359230792,0.0,0.0,0.0,0.0,50.06470235990314,0.0,0.0,49.805892920290596,0.12940471980627227,0.0,0.0,0.0,0.0,0.0,0.0,47.470105535366955,0.0,0.0,52.50257124421701,0.027323220416039642,0.0,0.0,0.1318067071212476
55,1.0,1.0545454545454547,730.0,ol,0.09028632336747724,0.10321215123283743,-,-,-,-,-,-,-,-,4202.981501778569,47.12587402978543,,3.5749264410977196e-5,0.3430006261930277,-1422.2429822525255,6.370081265905045,3.302889885763382,-,-,109.41408738269664,45.850668155593226,33.33333333333333,0.0,0.07427567925754601,5.99649590471004,60.59589508269908,0.0,0.0,0.0,0.0,0.0,0.0,30.332836723988272,0.0,0.06308977742034122,3.6602179429611104,65.94385555563026,0.0,0.0,0.0,0.0,0.0,0.0,0.18688838574962585
56,1.0,1.0,720.0,system,100.0,100.0,-18.744799190674378,-2.2819139843629945,0.9627066125276582,1.0,0.4195725679969553,0.004588104485402825,0.004213497978563327,0.11681602044756248,2285.859704085721,27.7176514485499,[1412.6542335035854],0.00025601541742762204,0.13039892826369454,-806.0232822438281,2.7954610940194695,1.2877455628337102,11.755901664318884,6.737198666171012,12.80893192301615,3.7906151675706914,76.01100968900131,4.981764106329425,0.7402830606646652,0.18988238182045644,0.9703981742342284,1.7093213785773849,3.161390426135839,0.07259686045746636,0.023475094890154223,0.0,12.139878827889051,79.0721853516118,8.794887777895223,0.7188249338775439,0.13249730143456417,1.2072412308735356,2.787994697531574,3.392712211032578,0.1004091318061873,0.0065034627239570235,0.0,3.786743901213048,
56,1.0,1.0,720.0,fsp,12.51532809471512,14.337613879679687,-,-,-,-,-,-,-,-,2550.403390243539,103.7691207367621,,3.85612842813403e-5,0.5415163986291938,-3735.170970320311,5.690611353906341,3.1614282423364646,-,-,48.60274718714258,25.490334490816082,74.54075631315429,12.729621843422862,0.45924368684572603,0.0,0.0,1.667741362137412,10.602636794439725,0.0,0.0,0.0,0.0,67.68722295028006,19.616806425730886,0.38925497977385787,0.0,0.0,2.374447547015627,9.932268097199591,0.0,0.0,0.0,0.0,0.3415068764165605
